"DATE.HEURE","NO","NO2","PM10","PM2.5","CO2","TEMP","HUMI","AQI","Year"
"2023-12-06T15:00:00+01:00",26,52,70,30,616,16,45,716,2023
"2023-12-06T14:00:00+01:00",42,53,85,37,623,16,47,723,2023
"2023-12-06T11:00:00+01:00",42,41,124,55,622,16,50,722,2023
"2023-12-06T10:00:00+01:00",53,39,163,71,768,16,53,868,2023
"2023-12-06T05:00:00+01:00",1,24,226,29,478,14,53,578,2023
"2023-12-06T04:00:00+01:00",1,23,153,27,480,14,54,580,2023
"2023-12-06T00:00:00+01:00",12,35,73,32,605,15,51,705,2023
"2023-12-05T22:00:00+01:00",18,35,104,62,592,16,50,692,2023
"2023-12-05T21:00:00+01:00",22,35,93,43,656,16,50,756,2023
"2023-12-05T20:00:00+01:00",28,35,121,56,814,16,51,914,2023
"2023-12-05T15:00:00+01:00",24,34,101,43,624,16,56,724,2023
"2023-12-05T04:00:00+01:00",1,13,250,34,465,14,54,565,2023
"2023-12-05T03:00:00+01:00",1,14,113,17,469,14,56,569,2023
"2023-12-04T22:00:00+01:00",2,27,86,43,543,15,60,643,2023
"2023-12-04T20:00:00+01:00",11,31,139,62,801,16,67,901,2023
"2023-12-04T15:00:00+01:00",14,46,81,0,585,15,54,685,2023
"2023-12-04T14:00:00+01:00",15,46,77,0,579,15,53,679,2023
"2023-12-04T08:00:00+01:00",15,37,246,0,613,14,51,713,2023
"2023-12-04T03:00:00+01:00",1,25,50,0,475,14,33,575,2023
"2023-12-04T01:00:00+01:00",2,31,68,0,490,14,29,590,2023
"2023-12-04T00:00:00+01:00",4,36,45,0,507,14,30,607,2023
"2023-12-03T21:00:00+01:00",36,44,64,0,597,14,32,697,2023
"2023-12-03T13:00:00+01:00",4,29,63,0,557,14,33,657,2023
"2023-12-03T11:00:00+01:00",3,26,48,0,525,13,33,625,2023
"2023-12-03T02:00:00+01:00",29,45,62,0,493,13,31,593,2023
"2023-12-03T01:00:00+01:00",34,45,60,0,546,14,30,646,2023
"2023-12-02T21:00:00+01:00",55,50,92,0,678,15,31,778,2023
"2023-12-02T17:00:00+01:00",32,43,87,0,713,15,30,813,2023
"2023-12-02T16:00:00+01:00",21,40,101,0,659,15,30,759,2023
"2023-12-02T13:00:00+01:00",31,37,75,0,612,14,32,712,2023
"2023-12-02T09:00:00+01:00",20,31,69,0,517,14,33,617,2023
"2023-12-02T03:00:00+01:00",1,24,15,0,455,13,28,555,2023
"2023-12-02T01:00:00+01:00",7,35,36,0,530,15,29,630,2023
"2023-12-02T00:00:00+01:00",10,35,38,0,574,15,30,674,2023
"2023-12-01T23:00:00+01:00",8,34,55,0,551,15,30,651,2023
"2023-12-01T22:00:00+01:00",11,34,83,0,568,15,31,668,2023
"2023-12-01T19:00:00+01:00",14,32,107,0,809,16,36,909,2023
"2023-12-01T14:00:00+01:00",15,32,84,0,579,16,38,679,2023
"2023-12-01T11:00:00+01:00",29,31,115,0,590,16,41,690,2023
"2023-12-01T10:00:00+01:00",26,29,124,0,693,16,44,793,2023
"2023-12-01T05:00:00+01:00",2,25,10,11,451,15,42,551,2023
"2023-12-01T00:00:00+01:00",14,34,41,21,596,16,43,696,2023
"2023-11-30T19:00:00+01:00",27,40,127,55,911,17,43,1011,2023
"2023-11-30T14:00:00+01:00",27,48,101,42,609,16,37,709,2023
"2023-11-30T09:00:00+01:00",84,37,148,69,782,16,46,882,2023
"2023-11-30T05:00:00+01:00",10,38,12,6,470,15,43,570,2023
"2023-11-30T01:00:00+01:00",26,42,33,19,518,16,44,618,2023
"2023-11-29T23:00:00+01:00",20,45,55,28,564,16,44,664,2023
"2023-11-29T22:00:00+01:00",29,43,130,60,554,17,45,654,2023
"2023-11-29T19:00:00+01:00",17,38,200,92,843,17,46,943,2023
"2023-11-29T18:00:00+01:00",11,39,168,71,753,17,45,853,2023
"2023-11-29T06:00:00+01:00",2,25,109,54,463,16,47,563,2023
"2023-11-29T05:00:00+01:00",1,30,0,0,448,16,42,548,2023
"2023-11-29T03:00:00+01:00",29,45,32,18,482,16,41,582,2023
"2023-11-29T02:00:00+01:00",35,49,48,23,488,16,41,588,2023
"2023-11-29T01:00:00+01:00",51,51,50,26,547,16,40,647,2023
"2023-11-28T19:00:00+01:00",17,39,174,76,876,17,42,976,2023
"2023-11-28T15:00:00+01:00",11,38,100,43,563,17,39,663,2023
"2023-11-28T12:00:00+01:00",11,34,108,48,541,17,42,641,2023
"2023-11-28T09:00:00+01:00",15,35,152,68,726,17,48,826,2023
"2023-11-28T07:00:00+01:00",3,29,100,48,488,16,50,588,2023
"2023-11-28T04:00:00+01:00",1,19,24,9,434,16,47,534,2023
"2023-11-28T01:00:00+01:00",1,31,30,17,461,16,49,561,2023
"2023-11-27T21:00:00+01:00",5,36,157,75,610,17,57,710,2023
"2023-11-27T10:00:00+01:00",14,35,161,64,759,16,52,859,2023
"2023-11-27T08:00:00+01:00",5,32,146,57,581,16,50,681,2023
"2023-11-27T07:00:00+01:00",1,23,101,35,490,16,46,590,2023
"2023-11-27T01:00:00+01:00",1,22,78,32,471,16,38,571,2023
"2023-11-26T23:00:00+01:00",2,34,68,31,509,16,38,609,2023
"2023-11-26T22:00:00+01:00",4,42,59,26,528,16,37,628,2023
"2023-11-26T18:00:00+01:00",10,47,80,32,648,17,38,748,2023
"2023-11-26T15:00:00+01:00",1,35,64,25,578,16,37,678,2023
"2023-11-26T11:00:00+01:00",12,45,94,45,539,16,38,639,2023
"2023-11-26T08:00:00+01:00",2,38,58,28,481,16,37,581,2023
"2023-11-26T07:00:00+01:00",2,36,68,31,465,16,37,565,2023
"2023-11-26T03:00:00+01:00",5,54,14,12,455,16,34,555,2023
"2023-11-25T20:00:00+01:00",35,55,92,39,741,18,35,841,2023
"2023-11-25T19:00:00+01:00",33,54,117,47,777,18,36,877,2023
"2023-11-25T13:00:00+01:00",9,42,117,49,617,17,42,717,2023
"2023-11-25T12:00:00+01:00",15,42,178,78,595,17,43,695,2023
"2023-11-24T16:00:00+01:00",6,50,91,70,632,18,45,732,2023
"2023-11-24T14:00:00+01:00",0,0,81,0,580,19,41,680,2023
"2023-11-24T11:00:00+01:00",18,46,143,66,562,19,48,662,2023
"2023-11-24T05:00:00+01:00",338,92,18,7,457,18,58,557,2023
"2023-11-23T22:00:00+01:00",7,43,66,29,540,19,53,640,2023
"2023-11-23T15:00:00+01:00",25,43,77,31,568,19,55,668,2023
"2023-11-23T14:00:00+01:00",24,43,71,30,579,19,55,679,2023
"2023-11-23T11:00:00+01:00",38,43,108,49,584,18,56,684,2023
"2023-11-23T09:00:00+01:00",32,34,341,170,750,18,56,850,2023
"2023-11-23T08:00:00+01:00",11,30,233,105,597,18,54,697,2023
"2023-11-23T07:00:00+01:00",10,31,162,67,516,18,51,616,2023
"2023-11-23T04:00:00+01:00",0,0,0,0,0,0,0,0,2023
"2023-11-23T03:00:00+01:00",0,0,0,0,0,0,0,0,2023
"2023-11-22T23:00:00+01:00",34,48,75,36,565,18,37,665,2023
"2023-11-22T22:00:00+01:00",40,46,105,52,581,18,38,681,2023
"2023-11-22T18:00:00+01:00",16,38,130,57,768,19,38,868,2023
"2023-11-22T17:00:00+01:00",10,40,75,32,641,18,35,741,2023
"2023-11-22T16:00:00+01:00",5,35,101,49,586,18,35,686,2023
"2023-11-22T15:00:00+01:00",7,34,139,62,575,18,38,675,2023
"2023-11-22T11:00:00+01:00",27,29,219,118,598,18,46,698,2023
"2023-11-22T10:00:00+01:00",21,24,335,175,761,18,52,861,2023
"2023-11-22T09:00:00+01:00",16,29,153,69,703,18,46,803,2023
"2023-11-22T03:00:00+01:00",117,45,63,29,469,18,49,569,2023
"2023-11-22T02:00:00+01:00",256,72,113,35,490,18,51,590,2023
"2023-11-21T20:00:00+01:00",19,40,131,61,898,20,58,998,2023
"2023-11-21T17:00:00+01:00",12,43,87,39,650,19,57,750,2023
"2023-11-21T15:00:00+01:00",9,34,93,43,591,19,59,691,2023
"2023-11-21T14:00:00+01:00",19,36,95,42,598,19,60,698,2023
"2023-11-21T07:00:00+01:00",10,32,180,75,535,18,58,635,2023
"2023-11-21T01:00:00+01:00",4,36,54,27,496,18,54,596,2023
"2023-11-21T00:00:00+01:00",7,39,43,23,534,19,54,634,2023
"2023-11-20T23:00:00+01:00",8,40,65,34,528,19,53,628,2023
"2023-11-20T15:00:00+01:00",1,32,132,54,567,19,47,667,2023
"2023-11-20T14:00:00+01:00",1,33,113,44,577,19,47,677,2023
"2023-11-20T12:00:00+01:00",2,37,89,37,552,19,49,652,2023
"2023-11-20T10:00:00+01:00",6,38,116,49,761,19,54,861,2023
"2023-11-20T05:00:00+01:00",1,16,9,6,451,18,51,551,2023
"2023-11-20T04:00:00+01:00",1,15,18,10,452,18,52,552,2023
"2023-11-20T03:00:00+01:00",1,18,22,12,450,18,51,550,2023
"2023-11-20T00:00:00+01:00",1,23,54,22,510,19,51,610,2023
"2023-11-19T23:00:00+01:00",1,29,87,40,520,19,51,620,2023
"2023-11-19T18:00:00+01:00",7,41,118,50,688,20,50,788,2023
"2023-11-19T14:00:00+01:00",1,22,139,62,579,19,52,679,2023
"2023-11-19T12:00:00+01:00",1,24,115,46,557,19,57,657,2023
"2023-11-19T10:00:00+01:00",1,20,87,40,508,19,60,608,2023
"2023-11-19T06:00:00+01:00",1,16,55,25,462,18,67,562,2023
"2023-11-19T04:00:00+01:00",1,21,0,0,449,18,66,549,2023
"2023-11-19T02:00:00+01:00",3,24,126,58,473,19,67,573,2023
"2023-11-18T21:00:00+01:00",7,32,151,66,672,19,66,772,2023
"2023-11-18T11:00:00+01:00",3,33,98,38,587,18,58,687,2023
"2023-11-18T09:00:00+01:00",2,31,90,33,541,18,56,641,2023
"2023-11-18T04:00:00+01:00",40,42,19,15,486,18,51,586,2023
"2023-11-17T19:00:00+01:00",27,48,121,53,832,19,50,932,2023
"2023-11-17T16:00:00+01:00",15,52,77,33,612,18,49,712,2023
"2023-11-17T13:00:00+01:00",12,42,102,46,546,19,50,646,2023
"2023-11-17T06:00:00+01:00",4,21,60,26,452,17,53,552,2023
"2023-11-17T05:00:00+01:00",1,24,12,0,434,17,51,534,2023
"2023-11-16T20:00:00+01:00",4,27,185,90,832,19,56,932,2023
"2023-11-16T17:00:00+01:00",31,38,134,63,637,19,61,737,2023
"2023-11-16T16:00:00+01:00",32,34,151,69,597,19,61,697,2023
"2023-11-16T15:00:00+01:00",34,38,114,49,584,18,60,684,2023
"2023-11-16T12:00:00+01:00",15,39,90,29,543,18,57,643,2023
"2023-11-16T02:00:00+01:00",7,29,0,175,460,19,51,560,2023
"2023-11-15T20:00:00+01:00",15,39,146,63,751,20,52,851,2023
"2023-11-15T19:00:00+01:00",10,35,189,83,854,20,53,954,2023
"2023-11-15T18:00:00+01:00",8,32,213,93,781,20,54,881,2023
"2023-11-15T17:00:00+01:00",9,40,91,35,624,19,50,724,2023
"2023-11-15T12:00:00+01:00",5,33,161,72,526,19,52,626,2023
"2023-11-15T11:00:00+01:00",10,31,163,69,578,19,54,678,2023
"2023-11-15T10:00:00+01:00",13,31,163,74,738,19,55,838,2023
"2023-11-15T08:00:00+01:00",3,26,123,52,561,19,54,661,2023
"2023-11-15T03:00:00+01:00",72,36,0,471,461,19,52,570,2023
"2023-11-15T02:00:00+01:00",21,26,225,37,454,19,51,554,2023
"2023-11-15T01:00:00+01:00",1,22,101,45,485,19,51,585,2023
"2023-11-14T18:00:00+01:00",3,31,157,68,769,20,58,869,2023
"2023-11-14T12:00:00+01:00",5,33,121,50,549,19,60,649,2023
"2023-11-14T11:00:00+01:00",6,28,125,49,594,19,60,694,2023
"2023-11-14T08:00:00+01:00",2,15,225,96,592,19,60,692,2023
"2023-11-14T06:00:00+01:00",7,15,94,31,457,19,57,557,2023
"2023-11-13T16:00:00+01:00",4,29,72,32,565,19,73,665,2023
"2023-11-13T14:00:00+01:00",2,26,81,34,552,19,72,652,2023
"2023-11-13T12:00:00+01:00",4,31,76,31,533,19,70,633,2023
"2023-11-13T11:00:00+01:00",5,30,111,51,578,19,70,678,2023
"2023-11-13T07:00:00+01:00",1,17,124,56,500,18,69,600,2023
"2023-11-13T01:00:00+01:00",1,23,27,11,479,18,62,579,2023
"2023-11-13T00:00:00+01:00",1,22,24,12,500,18,62,600,2023
"2023-11-12T20:00:00+01:00",25,49,59,27,701,18,65,801,2023
"2023-11-12T18:00:00+01:00",19,45,74,34,687,18,62,787,2023
"2023-11-12T13:00:00+01:00",9,39,74,33,608,17,55,708,2023
"2023-11-12T12:00:00+01:00",4,34,80,32,592,17,54,692,2023
"2023-11-12T11:00:00+01:00",3,34,41,19,562,17,53,662,2023
"2023-11-12T09:00:00+01:00",1,30,62,26,533,17,51,633,2023
"2023-11-12T06:00:00+01:00",1,20,26,12,514,17,51,614,2023
"2023-11-12T03:00:00+01:00",4,29,14,9,508,17,50,608,2023
"2023-11-12T02:00:00+01:00",12,35,33,12,528,17,50,628,2023
"2023-11-11T21:00:00+01:00",21,45,65,30,675,18,49,775,2023
"2023-11-11T20:00:00+01:00",27,45,87,37,746,18,50,846,2023
"2023-11-11T19:00:00+01:00",25,45,100,42,768,18,51,868,2023
"2023-11-11T16:00:00+01:00",3,34,90,36,656,18,48,756,2023
"2023-11-11T14:00:00+01:00",3,33,50,21,589,18,48,689,2023
"2023-11-11T13:00:00+01:00",2,32,54,21,591,18,48,691,2023
"2023-11-11T10:00:00+01:00",3,33,57,25,545,17,49,645,2023
"2023-11-11T05:00:00+01:00",1,25,9,8,481,17,47,581,2023
"2023-11-11T03:00:00+01:00",1,28,18,10,482,17,48,582,2023
"2023-11-11T01:00:00+01:00",6,41,29,16,533,17,47,633,2023
"2023-11-10T16:00:00+01:00",3,38,85,34,606,18,52,706,2023
"2023-11-10T15:00:00+01:00",4,36,109,45,585,18,49,685,2023
"2023-11-10T09:00:00+01:00",4,33,90,35,667,18,48,767,2023
"2023-11-10T06:00:00+01:00",1,14,45,18,486,17,47,586,2023
"2023-11-10T02:00:00+01:00",1,19,40,14,479,18,45,579,2023
"2023-11-09T14:00:00+01:00",1,32,157,71,578,19,53,678,2023
"2023-11-09T12:00:00+01:00",3,41,62,23,553,19,49,653,2023
"2023-11-09T09:00:00+01:00",8,40,142,64,772,19,54,872,2023
"2023-11-09T07:00:00+01:00",1,21,100,47,531,18,53,631,2023
"2023-11-09T06:00:00+01:00",1,16,57,26,486,18,53,586,2023
"2023-11-09T03:00:00+01:00",1,12,13,6,467,18,55,567,2023
"2023-11-09T02:00:00+01:00",1,13,60,25,473,19,53,573,2023
"2023-11-08T23:00:00+01:00",1,19,62,24,544,19,52,644,2023
"2023-11-08T21:00:00+01:00",1,25,108,45,624,19,52,724,2023
"2023-11-08T19:00:00+01:00",3,32,149,63,885,20,54,985,2023
"2023-11-08T18:00:00+01:00",4,35,180,78,811,20,54,911,2023
"2023-11-08T06:00:00+01:00",0,0,54,24,481,18,49,581,2023
"2023-11-08T00:00:00+01:00",0,0,137,58,554,19,46,654,2023
"2023-11-07T23:00:00+01:00",0,0,229,83,554,19,46,654,2023
"2023-11-07T21:00:00+01:00",0,0,221,107,675,20,45,775,2023
"2023-11-07T13:00:00+01:00",0,0,46,19,528,19,44,628,2023
"2023-11-07T09:00:00+01:00",0,0,147,65,732,19,51,832,2023
"2023-11-07T05:00:00+01:00",0,0,0,157,438,18,53,538,2023
"2023-11-07T04:00:00+01:00",0,0,0,305,430,18,51,530,2023
"2023-11-06T11:00:00+01:00",0,0,256,127,619,19,50,719,2023
"2023-11-06T06:00:00+01:00",0,0,54,28,468,18,52,568,2023
"2023-11-06T03:00:00+01:00",0,0,24,13,450,19,47,550,2023
"2023-11-06T01:00:00+01:00",0,0,104,45,483,19,47,583,2023
"2023-11-05T23:00:00+01:00",0,0,85,39,516,19,46,616,2023
"2023-11-05T21:00:00+01:00",0,0,108,49,606,20,45,706,2023
"2023-11-05T20:00:00+01:00",0,0,113,51,635,20,46,735,2023
"2023-11-05T15:00:00+01:00",0,0,123,58,553,20,48,653,2023
"2023-11-05T14:00:00+01:00",0,0,125,60,543,19,49,643,2023
"2023-11-05T12:00:00+01:00",0,0,111,57,521,19,52,621,2023
"2023-11-05T11:00:00+01:00",0,0,90,46,494,19,50,594,2023
"2023-11-05T10:00:00+01:00",0,0,99,51,492,19,51,592,2023
"2023-11-05T09:00:00+01:00",0,0,103,52,475,19,50,575,2023
"2023-11-05T07:00:00+01:00",0,0,42,24,455,19,52,555,2023
"2023-11-05T06:00:00+01:00",0,0,12,12,443,19,50,543,2023
"2023-11-05T00:00:00+01:00",0,0,98,39,540,20,52,640,2023
"2023-11-04T22:00:00+01:00",0,0,94,37,619,20,47,719,2023
"2023-11-04T20:00:00+01:00",0,0,114,52,702,20,49,802,2023
"2023-11-04T19:00:00+01:00",0,0,92,40,661,20,48,761,2023
"2023-11-04T18:00:00+01:00",0,0,79,36,638,20,48,738,2023
"2023-11-04T16:00:00+01:00",0,0,87,38,604,20,49,704,2023
"2023-11-03T23:00:00+01:00",0,0,166,79,582,20,47,682,2023
"2023-11-03T22:00:00+01:00",0,0,198,95,666,20,48,766,2023
"2023-11-03T20:00:00+01:00",0,0,234,106,938,21,50,1038,2023
"2023-11-03T18:00:00+01:00",0,0,92,42,801,20,45,901,2023
"2023-11-03T10:00:00+01:00",0,0,185,76,665,19,45,765,2023
"2023-11-03T07:00:00+01:00",0,0,70,22,482,19,42,582,2023
"2023-11-03T02:00:00+01:00",0,0,56,24,518,20,40,618,2023
"2023-11-03T00:00:00+01:00",0,0,80,36,542,20,39,642,2023
"2023-11-02T17:00:00+01:00",0,0,161,75,612,21,39,712,2023
"2023-11-02T16:00:00+01:00",0,0,203,93,605,21,40,705,2023
"2023-11-02T15:00:00+01:00",0,0,144,64,593,21,40,693,2023
"2023-11-02T10:00:00+01:00",0,0,209,97,685,20,49,785,2023
"2023-11-02T08:00:00+01:00",0,0,101,42,510,20,51,610,2023
"2023-11-01T20:00:00+01:00",0,0,132,56,648,21,51,748,2023
"2023-11-01T13:00:00+01:00",0,0,101,38,561,20,52,661,2023
"2023-11-01T09:00:00+01:00",0,0,60,21,502,20,53,602,2023
"2023-11-01T07:00:00+01:00",0,0,36,12,471,20,55,571,2023
"2023-11-01T05:00:00+01:00",0,0,5,0,448,20,52,548,2023
"2023-11-01T04:00:00+01:00",0,0,19,9,449,20,51,549,2023
"2023-11-01T00:00:00+01:00",0,0,88,37,552,21,54,652,2023
"2023-10-31T23:00:00+01:00",0,0,138,56,566,21,53,666,2023
"2023-10-31T22:00:00+01:00",0,0,137,56,653,21,55,753,2023
"2023-10-31T20:00:00+01:00",0,0,121,54,933,22,53,1033,2023
"2023-10-31T18:00:00+01:00",0,0,91,38,699,21,50,799,2023
"2023-10-31T15:00:00+01:00",0,0,135,58,611,21,51,711,2023
"2023-10-31T09:00:00+01:00",0,0,197,88,601,20,55,701,2023
"2023-10-31T06:00:00+01:00",0,0,10,7,454,19,48,554,2023
"2023-10-31T00:00:00+01:00",0,0,67,30,525,20,50,625,2023
"2023-10-30T23:00:00+01:00",0,0,124,58,544,20,51,644,2023
"2023-10-30T22:00:00+01:00",0,0,181,89,650,21,55,750,2023
"2023-10-30T21:00:00+01:00",0,0,190,90,790,21,56,890,2023
"2023-10-30T15:00:00+01:00",0,0,126,50,623,20,61,723,2023
"2023-10-30T11:00:00+01:00",0,0,175,77,765,20,62,865,2023
"2023-10-30T10:00:00+01:00",0,0,134,56,704,20,61,804,2023
"2023-10-30T04:00:00+01:00",0,0,54,18,431,20,52,531,2023
"2023-10-30T01:00:00+01:00",0,0,111,50,483,21,53,583,2023
"2023-10-30T00:00:00+01:00",0,0,104,48,486,21,51,586,2023
"2023-10-29T22:00:00+01:00",0,0,81,38,559,21,49,659,2023
"2023-10-29T20:00:00+01:00",0,0,92,43,623,21,46,723,2023
"2023-10-29T19:00:00+01:00",0,0,96,43,611,21,47,711,2023
"2023-10-29T17:00:00+01:00",0,0,80,34,572,21,47,672,2023
"2023-10-29T13:00:00+01:00",0,0,69,30,516,20,57,616,2023
"2023-10-29T09:00:00+01:00",0,0,78,35,465,20,53,565,2023
"2023-10-29T06:00:00+01:00",0,0,11,7,429,20,53,529,2023
"2023-10-29T01:00:00+02:00",0,0,128,53,514,21,58,614,2023
"2023-10-29T00:00:00+02:00",0,0,93,43,506,21,55,606,2023
"2023-10-28T23:00:00+02:00",0,0,153,67,525,21,57,625,2023
"2023-10-28T18:00:00+02:00",0,0,151,73,725,21,57,825,2023
"2023-10-28T13:00:00+02:00",0,0,152,65,597,21,52,697,2023
"2023-10-28T12:00:00+02:00",0,0,99,42,558,20,52,658,2023
"2023-10-28T11:00:00+02:00",0,0,64,27,534,20,51,634,2023
"2023-10-28T09:00:00+02:00",0,0,116,51,503,20,51,603,2023
"2023-10-28T07:00:00+02:00",0,0,48,22,462,20,51,562,2023
"2023-10-28T06:00:00+02:00",0,0,15,8,446,20,51,546,2023
"2023-10-28T03:00:00+02:00",0,0,30,20,431,20,49,531,2023
"2023-10-28T02:00:00+02:00",0,0,125,52,445,20,49,545,2023
"2023-10-27T19:00:00+02:00",0,0,182,85,822,22,57,922,2023
"2023-10-27T16:00:00+02:00",0,0,151,70,636,22,50,736,2023
"2023-10-27T15:00:00+02:00",0,0,161,71,608,22,51,708,2023
"2023-10-27T14:00:00+02:00",0,0,167,76,599,21,50,699,2023
"2023-10-27T13:00:00+02:00",0,0,170,99,590,21,51,690,2023
"2023-10-27T08:00:00+02:00",0,0,85,35,573,21,54,673,2023
"2023-10-27T01:00:00+02:00",0,0,66,22,513,21,55,613,2023
"2023-10-26T21:00:00+02:00",0,0,133,55,741,22,58,841,2023
"2023-10-26T20:00:00+02:00",0,0,144,57,856,22,55,956,2023
"2023-10-26T18:00:00+02:00",0,0,143,57,866,22,54,966,2023
"2023-10-26T17:00:00+02:00",0,0,129,51,708,22,51,808,2023
"2023-10-26T16:00:00+02:00",0,0,130,51,656,22,51,756,2023
"2023-10-26T14:00:00+02:00",0,0,102,36,611,22,51,711,2023
"2023-10-26T12:00:00+02:00",0,0,141,58,582,21,53,682,2023
"2023-10-26T09:00:00+02:00",0,0,192,85,787,21,61,887,2023
"2023-10-26T06:00:00+02:00",0,0,50,0,469,20,55,569,2023
"2023-10-26T05:00:00+02:00",0,0,63,16,472,20,52,572,2023
"2023-10-26T01:00:00+02:00",4,28,42,13,534,21,48,634,2023
"2023-10-26T00:00:00+02:00",4,27,36,11,597,21,49,697,2023
"2023-10-25T23:00:00+02:00",5,28,99,42,571,22,49,671,2023
"2023-10-25T20:00:00+02:00",9,21,399,214,915,23,55,1015,2023
"2023-10-25T19:00:00+02:00",10,26,186,86,1004,23,53,1104,2023
"2023-10-25T03:00:00+02:00",54,38,63,30,486,21,48,586,2023
"2023-10-24T23:00:00+02:00",5,37,90,36,599,22,45,699,2023
"2023-10-24T17:00:00+02:00",8,36,118,48,737,22,46,837,2023
"2023-10-24T07:00:00+02:00",8,22,129,54,567,20,58,667,2023
"2023-10-24T02:00:00+02:00",2,18,77,28,489,21,50,589,2023
"2023-10-23T21:00:00+02:00",26,29,294,155,724,22,55,824,2023
"2023-10-23T19:00:00+02:00",36,27,321,150,1082,22,57,1182,2023
"2023-10-23T18:00:00+02:00",38,31,144,64,940,22,57,1040,2023
"2023-10-23T17:00:00+02:00",35,37,98,39,757,21,55,857,2023
"2023-10-23T16:00:00+02:00",27,35,109,45,727,21,56,827,2023
"2023-10-23T14:00:00+02:00",29,40,98,39,653,21,49,753,2023
"2023-10-23T11:00:00+02:00",28,36,213,94,666,21,46,766,2023
"2023-10-23T09:00:00+02:00",42,33,156,126,810,21,49,910,2023
"2023-10-23T08:00:00+02:00",21,30,152,65,666,21,48,766,2023
"2023-10-23T03:00:00+02:00",5,33,25,13,506,21,46,606,2023
"2023-10-23T02:00:00+02:00",12,40,142,64,516,21,47,616,2023
"2023-10-22T23:00:00+02:00",27,47,102,46,557,22,47,657,2023
"2023-10-22T21:00:00+02:00",25,47,87,0,639,22,46,739,2023
"2023-10-22T19:00:00+02:00",6,32,131,87,679,22,46,779,2023
"2023-10-22T16:00:00+02:00",3,20,116,50,612,22,43,712,2023
"2023-10-22T12:00:00+02:00",3,18,134,60,561,21,52,661,2023
"2023-10-22T02:00:00+02:00",2,15,173,79,473,22,51,573,2023
"2023-10-21T23:00:00+02:00",3,18,96,43,534,22,52,634,2023
"2023-10-21T19:00:00+02:00",4,24,133,63,689,23,48,789,2023
"2023-10-21T18:00:00+02:00",4,20,152,69,670,23,48,770,2023
"2023-10-21T14:00:00+02:00",3,14,102,44,579,22,45,679,2023
"2023-10-21T13:00:00+02:00",3,13,219,97,587,22,47,687,2023
"2023-10-21T09:00:00+02:00",2,13,79,34,512,22,47,612,2023
"2023-10-21T02:00:00+02:00",4,14,125,59,475,23,53,575,2023
"2023-10-20T23:00:00+02:00",8,27,213,96,552,23,56,652,2023
"2023-10-20T19:00:00+02:00",25,36,190,92,835,24,53,935,2023
"2023-10-20T17:00:00+02:00",8,34,75,31,666,23,53,766,2023
"2023-10-20T15:00:00+02:00",5,28,95,39,573,23,54,673,2023
"2023-10-20T12:00:00+02:00",10,36,149,61,544,23,55,644,2023
"2023-10-20T11:00:00+02:00",11,36,120,48,562,23,56,662,2023
"2023-10-20T07:00:00+02:00",4,24,152,69,502,22,59,602,2023
"2023-10-20T06:00:00+02:00",3,13,105,47,453,22,59,553,2023
"2023-10-20T05:00:00+02:00",2,17,0,0,430,22,55,530,2023
"2023-10-20T02:00:00+02:00",6,22,121,51,461,23,57,561,2023
"2023-10-19T21:00:00+02:00",15,33,114,52,649,24,56,749,2023
"2023-10-19T19:00:00+02:00",17,32,163,71,891,25,52,991,2023
"2023-10-19T16:00:00+02:00",6,27,111,41,597,24,53,697,2023
"2023-10-19T11:00:00+02:00",36,30,121,52,615,23,59,715,2023
"2023-10-19T10:00:00+02:00",37,23,230,103,823,23,61,923,2023
"2023-10-19T09:00:00+02:00",33,26,174,73,755,23,61,855,2023
"2023-10-19T08:00:00+02:00",19,25,134,56,600,22,61,700,2023
"2023-10-19T02:00:00+02:00",31,32,75,31,445,22,57,545,2023
"2023-10-18T14:00:00+02:00",35,35,159,65,630,22,52,730,2023
"2023-10-18T10:00:00+02:00",48,29,215,95,853,22,50,953,2023
"2023-10-18T09:00:00+02:00",39,27,248,110,785,22,50,885,2023
"2023-10-18T06:00:00+02:00",14,31,53,24,467,21,43,567,2023
"2023-10-17T23:00:00+02:00",13,35,105,44,541,22,41,641,2023
"2023-10-17T21:00:00+02:00",26,38,118,52,657,23,42,757,2023
"2023-10-17T15:00:00+02:00",27,39,162,124,588,21,38,688,2023
"2023-10-17T13:00:00+02:00",39,38,192,79,597,21,36,697,2023
"2023-10-17T11:00:00+02:00",53,31,312,148,660,21,38,760,2023
"2023-10-17T07:00:00+02:00",8,27,97,41,518,20,35,618,2023
"2023-10-17T06:00:00+02:00",2,19,37,20,468,20,34,568,2023
"2023-10-16T22:00:00+02:00",8,36,129,73,542,22,30,642,2023
"2023-10-16T08:00:00+02:00",19,33,121,50,592,21,34,692,2023
"2023-10-16T06:00:00+02:00",1,17,48,24,470,21,31,570,2023
"2023-10-16T04:00:00+02:00",1,22,11,5,451,21,28,551,2023
"2023-10-15T18:00:00+02:00",2,31,87,140,588,23,24,688,2023
"2023-10-15T15:00:00+02:00",1,17,43,18,551,23,27,651,2023
"2023-10-15T02:00:00+02:00",6,38,113,52,466,23,38,566,2023
"2023-10-15T00:00:00+02:00",7,38,80,50,537,24,37,637,2023
"2023-10-14T20:00:00+02:00",12,40,121,52,679,24,37,779,2023
"2023-10-14T17:00:00+02:00",5,31,87,36,637,24,36,737,2023
